fold_id,candidate,total_return,Sharpe,CAGR,MDD,exposure,trades,positive_fold,cagr_preservation_pct,mdd_improvement_pct,threshold
5,LOGISTIC_PRICE_PLUS_ALL_REGIME,0.035416176297545565,0.44502838820283086,0.035416176297545565,-0.09306362994039541,0.3492063492063492,26,True,58.34993357006074,59.13073759629756,0.45
6,BUY_AND_HOLD,0.23742000258455587,0.816174758638318,0.23742000258455587,-0.2906207561342071,0.996031746031746,1,True,100.0,0.0,
6,DUAL_TREND_FILTER,0.2024679369856095,1.4498030344011963,0.2024679369856095,-0.07372478781760883,0.6388888888888888,12,True,85.27838209988293,74.63196063547399,
6,LOGISTIC_PRICE_ONLY,0.21767935614943812,1.9031375934804124,0.21767935614943812,-0.07482832646574811,0.5634920634920635,14,True,91.68534823510196,74.25224286761102,0.45
6,LOGISTIC_PRICE_PLUS_VOL,0.21137371028163132,1.9191539677807679,0.21137371028163132,-0.07529091230251506,0.5119047619047619,16,True,89.02944485747433,74.09307122312141,0.45
6,LOGISTIC_PRICE_PLUS_RATES,0.14275439811468593,1.3532574072759056,0.14275439811468593,-0.07529091230251506,0.44841269841269843,18,True,60.127367770474486,74.09307122312141,0.5
6,LOGISTIC_PRICE_PLUS_BREADTH,0.0958578259661389,1.162684646307124,0.0958578259661389,-0.07032297923102027,0.29365079365079366,26,True,40.37478937015833,75.8024925107051,0.5
6,LOGISTIC_PRICE_PLUS_CREDIT,0.2247483658695102,1.96238400413201,0.2247483658695102,-0.07482832646574811,0.5555555555555556,14,True,94.662776271122,74.25224286761102,0.45
6,LOGISTIC_PRICE_PLUS_ALL_REGIME,0.18913402729915108,1.4954447325005764,0.18913402729915108,-0.07859211823258927,0.5912698412698413,22,True,79.66221263593492,72.95715582121194,0.45
7,BUY_AND_HOLD,0.45823913549653317,1.7290542879101913,0.45823913549653317,-0.1276085889799451,0.996031746031746,1,True,100.0,0.0,
7,DUAL_TREND_FILTER,0.18679330337289723,1.0280253206395047,0.18679330337289723,-0.1942281574627296,0.7579365079365079,18,True,40.763280327528996,-52.206179078787876,
7,LOGISTIC_PRICE_ONLY,-0.025699767798462503,-0.3038836164818289,-0.025699767798462503,-0.08796983725614116,0.19444444444444445,19,False,-5.608374712608311,31.062761559124784,0.45
7,LOGISTIC_PRICE_PLUS_VOL,0.07932371965605212,0.6698200615340826,0.07932371965605212,-0.09834483918176828,0.31746031746031744,19,True,17.310551088156075,22.932429573981018,0.45
7,LOGISTIC_PRICE_PLUS_RATES,0.008330968014931273,0.1633067823106082,0.008330968014931273,-0.07331623177689339,0.12698412698412698,9,True,1.8180393968105983,42.54600543509204,0.45
7,LOGISTIC_PRICE_PLUS_BREADTH,-0.052462465706262895,-0.7895612208689801,-0.052462465706262895,-0.0879698372561416,0.12698412698412698,13,False,-11.448709122021247,31.06276155912444,0.45
7,LOGISTIC_PRICE_PLUS_CREDIT,0.017227995683864128,0.25547630324499737,0.017227995683864128,-0.08227730659884835,0.20634920634920634,21,True,3.759608106190325,35.52369220869684,0.45
7,LOGISTIC_PRICE_PLUS_ALL_REGIME,-0.011847827484043338,-0.08868076568680947,-0.011847827484043338,-0.09475762504988816,0.1746031746031746,21,False,-2.5855119229843635,25.74353669502589,0.45
8,BUY_AND_HOLD,-0.0899379057497145,-0.2839742759065509,-0.0899379057497145,-0.27498626336342347,0.996031746031746,1,False,100.0,0.0,
8,DUAL_TREND_FILTER,0.05166762098417177,0.6045756604049559,0.05166762098417177,-0.10552279724486757,0.4642857142857143,12,True,-57.44810328134173,61.626156901732934,
8,LOGISTIC_PRICE_ONLY,-0.2108391755144129,-1.0814206712442722,-0.2108391755144129,-0.31624193297088565,0.7619047619047619,38,False,234.42749056349044,-15.002811086944531,0.45
8,LOGISTIC_PRICE_PLUS_VOL,-0.019693808672492152,-0.0329415826163979,-0.019693808672492152,-0.2544637485316811,0.7380952380952381,32,False,21.89711724809055,7.463105458696936,0.45
8,LOGISTIC_PRICE_PLUS_RATES,0.01721082180048361,0.8377918824447643,0.01721082180048361,-0.010157811721777765,0.027777777777777776,4,True,-19.13633818467943,96.30606576578222,0.55
8,LOGISTIC_PRICE_PLUS_BREADTH,-0.13981074971936325,-0.8059148189201929,-0.13981074971936325,-0.28798079553325306,0.6587301587301587,32,False,155.45252978031132,-4.725520471782966,0.45
8,LOGISTIC_PRICE_PLUS_CREDIT,-0.2067333045892804,-1.0279484339188916,-0.2067333045892804,-0.3330512570951808,0.7579365079365079,29,False,229.8622620417606,-21.115597928983927,0.45
8,LOGISTIC_PRICE_PLUS_ALL_REGIME,0.11256343615025433,0.9281559263105511,0.11256343615025433,-0.09769637233874107,0.6150793650793651,28,True,-125.15683483169349,64.47227176230801,0.45
9,BUY_AND_HOLD,0.10647356316995071,0.5018907408446875,0.10647356316995071,-0.21569777974320825,0.996031746031746,1,True,100.0,0.0,
9,DUAL_TREND_FILTER,0.06971205275905024,1.141241757654667,0.06971205275905024,-0.03385220218680374,0.14682539682539683,3,True,65.47357924687599,84.30572524802743,
9,LOGISTIC_PRICE_ONLY,0.08252695561318224,0.42941511143106015,0.08252695561318224,-0.2156977797432077,0.9563492063492064,15,True,77.50933955450947,2.5735615497454245e-13,0.45
9,LOGISTIC_PRICE_PLUS_VOL,0.115276707861933,0.7750533784357628,0.115276707861933,-0.1113578718296181,0.373015873015873,49,True,108.26791593132927,48.3731951426707,0.5
9,LOGISTIC_PRICE_PLUS_RATES,0.13354007739580243,0.6502580873951116,0.13354007739580243,-0.23345357174398407,0.7976190476190477,15,True,125.42087765265144,-8.231791732819122,0.5
9,LOGISTIC_PRICE_PLUS_BREADTH,0.044630923918838494,0.2961628167642836,0.044630923918838494,-0.21569777974320792,0.9047619047619048,19,True,41.91737609795177,1.5441369298472546e-13,0.45
9,LOGISTIC_PRICE_PLUS_CREDIT,-0.02477406861641973,0.04159496402845649,-0.02477406861641973,-0.21569777974320825,0.9126984126984127,21,False,-23.26781210174766,0.0,0.45
9,LOGISTIC_PRICE_PLUS_ALL_REGIME,0.28815246567416253,1.6511089880339325,0.28815246567416253,-0.09951643765137308,0.4722222222222222,39,True,270.632875518799,53.86302178453156,0.55
10,BUY_AND_HOLD,0.3766949421902288,2.0565286801381197,0.3766949421902288,-0.10723947610307394,0.996031746031746,1,True,100.0,0.0,
10,DUAL_TREND_FILTER,0.21030015994899576,1.4923056712356997,0.21030015994899576,-0.1244728077846432,0.7261904761904762,21,True,55.82771001018521,-16.06995139085287,
10,LOGISTIC_PRICE_ONLY,0.16231360243172932,1.2629303419441646,0.16231360243172932,-0.08964951371308005,0.5793650793650794,27,True,43.08887225508907,16.402506827884142,0.5
10,LOGISTIC_PRICE_PLUS_VOL,0.15336849998248958,1.219431565513693,0.15336849998248958,-0.08964951371307972,0.4880952380952381,23,True,40.7142445531003,16.40250682788445,0.45
10,LOGISTIC_PRICE_PLUS_RATES,0.02245167329517095,0.47039627956460434,0.02245167329517095,-0.03707589185780236,0.1626984126984127,23,True,5.960173811899227,65.42701139068731,0.6
10,LOGISTIC_PRICE_PLUS_BREADTH,0.1370609073731741,1.110315419862619,0.1370609073731741,-0.08964951371308028,0.5555555555555556,27,True,36.38512016547308,16.402506827883933,0.5
10,LOGISTIC_PRICE_PLUS_CREDIT,0.17002557261761386,1.3124397280388649,0.17002557261761386,-0.08964951371308005,0.5833333333333334,27,True,45.136144284027026,16.402506827884142,0.5
10,LOGISTIC_PRICE_PLUS_ALL_REGIME,0.14706927362741928,1.1558618418229485,0.14706927362741928,-0.0896495137130795,0.626984126984127,11,True,39.04200910485019,16.402506827884658,0.5
