entry_time,exit_time,pnl,exit_reason,holding_bars
2025-11-28 16:25:00,2025-11-28 19:30:00,-0.00027746279597295884,signal_exit_th,37
2025-11-30 12:00:00,2025-11-30 15:00:00,-0.00593837889022178,signal_exit_th,36
2025-12-01 12:50:00,2025-12-01 15:50:00,0.005905329270822051,signal_exit_th,36
2025-12-02 15:55:00,2025-12-02 18:55:00,0.010134888760658997,early_exit,36
2025-12-02 19:55:00,2025-12-02 22:55:00,-0.002858087911316232,signal_exit_th,36
2025-12-05 14:15:00,2025-12-05 17:30:00,0.01293582877281164,signal_exit_th,39
2025-12-07 22:20:00,2025-12-08 01:20:00,-0.017399462517101918,signal_exit_th,36
2025-12-08 12:50:00,2025-12-08 16:30:00,0.014838330163211398,signal_exit_th,44
2025-12-08 17:40:00,2025-12-08 20:40:00,0.006361362816837194,early_exit,36
2025-12-09 20:45:00,2025-12-09 23:45:00,0.0009881872191080316,signal_exit_th,36
2025-12-10 21:20:00,2025-12-11 00:20:00,0.006296802731852052,signal_exit_th,36
2025-12-11 14:55:00,2025-12-11 19:55:00,-0.01648810681038418,signal_exit_th,60
2025-12-12 17:30:00,2025-12-12 20:30:00,-0.0034711122303522053,early_exit,36
2025-12-16 13:40:00,2025-12-16 19:05:00,-0.00836343721215342,signal_exit_th,65
2025-12-18 15:50:00,2025-12-18 19:35:00,0.03727423295248538,signal_exit_th,45
2025-12-19 03:30:00,2025-12-19 06:30:00,-0.004178849159924142,early_exit,36
2025-12-19 07:50:00,2025-12-19 10:50:00,-0.0059897674992816325,signal_exit_th,36
2025-12-19 17:35:00,2025-12-19 20:35:00,-0.00986800646193468,signal_exit_th,36
2025-12-21 11:00:00,2025-12-21 14:55:00,0.0039270320362704315,signal_exit_th,47
2025-12-22 00:35:00,2025-12-22 05:15:00,0.0014637474264703218,signal_exit_th,56
2025-12-23 14:50:00,2025-12-23 20:10:00,-0.009790957914334769,signal_exit_th,64
2025-12-24 15:50:00,2025-12-24 18:50:00,-0.0076250253284645565,signal_exit_th,36
2025-12-25 16:50:00,2025-12-25 21:25:00,-0.00047203085468462577,signal_exit_th,55
2025-12-26 02:25:00,2025-12-26 05:25:00,-0.0031678667071583927,early_exit,36
2025-12-28 02:40:00,2025-12-28 05:40:00,-0.00010574107110446624,signal_exit_th,36
2025-12-29 06:55:00,2025-12-29 09:55:00,0.016717301502891926,signal_exit_th,36
2025-12-30 09:30:00,2025-12-30 13:25:00,-0.006043374256466992,signal_exit_th,47
2025-12-30 16:25:00,2025-12-30 20:15:00,0.00952019622596694,signal_exit_th,46
2026-01-02 14:25:00,2026-01-02 20:25:00,-0.013179113290350604,signal_exit_th,72
2026-01-04 01:40:00,2026-01-04 05:35:00,-0.005667917185753067,signal_exit_th,47
2026-01-05 01:15:00,2026-01-05 04:15:00,-0.002815357736305931,early_exit,36
2026-01-05 13:40:00,2026-01-05 20:10:00,-0.02156836038919388,signal_exit_th,78
2026-01-07 09:40:00,2026-01-07 12:40:00,-0.004961201864866129,signal_exit_th,36
2026-01-08 18:20:00,2026-01-08 21:35:00,-0.0029099166268588997,signal_exit_th,39
2026-01-09 15:25:00,2026-01-09 21:20:00,0.011385917647864605,signal_exit_th,71
2026-01-11 15:50:00,2026-01-11 20:05:00,0.0008385150042984275,signal_exit_th,51
2026-01-12 17:10:00,2026-01-12 20:10:00,-0.0009677883637173527,signal_exit_th,36
2026-01-13 08:50:00,2026-01-13 11:50:00,-0.00027478465876076407,signal_exit_th,36
