entry_time,exit_time,pnl,exit_reason,holding_bars
2025-09-18 03:40:00,2025-09-18 08:40:00,0.004202194430218821,signal_exit_th,60
2025-09-18 18:25:00,2025-09-18 21:25:00,0.003145527213432361,signal_exit_th,36
2025-09-24 14:40:00,2025-09-24 20:40:00,-0.001393248517187407,time_stop,72
2025-09-25 17:25:00,2025-09-25 20:25:00,0.0052774238159997685,signal_exit_th,36
2025-09-28 00:15:00,2025-09-28 04:10:00,0.0017144239698705444,signal_exit_th,47
2025-09-28 18:50:00,2025-09-28 21:50:00,-0.004224747267477622,signal_exit_th,36
2025-09-29 02:55:00,2025-09-29 05:55:00,-2.9709166942363257e-05,signal_exit_th,36
2025-09-29 13:10:00,2025-09-29 19:10:00,-0.017083049570390172,time_stop,72
2025-09-30 04:35:00,2025-09-30 07:35:00,0.004804086757257103,signal_exit_th,36
2025-09-30 16:20:00,2025-09-30 19:20:00,-0.006415355498582097,signal_exit_th,36
2025-10-01 12:15:00,2025-10-01 18:15:00,-0.0010585483494505027,time_stop,72
2025-10-02 13:55:00,2025-10-02 16:55:00,0.0009212413853062592,early_exit,36
2025-10-02 17:55:00,2025-10-02 20:55:00,-0.006124959889097028,signal_exit_th,36
2025-10-05 04:30:00,2025-10-05 10:30:00,0.010818449226096268,time_stop,72
2025-10-06 04:25:00,2025-10-06 07:25:00,0.0010107574275747767,signal_exit_th,36
2025-10-06 14:35:00,2025-10-06 19:45:00,-0.004044562248921342,signal_exit_th,62
2025-10-11 01:40:00,2025-10-11 04:40:00,-0.007776865080371002,signal_exit_th,36
2025-10-12 18:05:00,2025-10-12 21:05:00,-0.006328365353783262,signal_exit_th,36
2025-10-14 17:10:00,2025-10-14 21:20:00,-0.001459490707276484,signal_exit_th,50
2025-10-16 14:25:00,2025-10-16 17:25:00,0.013826562003113718,signal_exit_th,36
2025-10-17 10:30:00,2025-10-17 13:30:00,0.015586800583796375,early_exit,36
2025-10-21 14:30:00,2025-10-21 17:45:00,-0.020712156437972955,signal_exit_th,39
2025-10-23 18:15:00,2025-10-23 21:15:00,0.010677145656411861,signal_exit_th,36
2025-10-24 08:20:00,2025-10-24 11:20:00,-0.001028278793022427,signal_exit_th,36
2025-10-25 00:45:00,2025-10-25 03:45:00,-0.001318815098408935,signal_exit_th,36
2025-10-26 12:10:00,2025-10-26 16:50:00,-7.22777152504323e-05,signal_exit_th,56
2025-10-27 07:15:00,2025-10-27 10:15:00,-0.003965363559062546,early_exit,36
